CustomerID,Monetary,Recency,Frequency,cluster
12653,2209.85,170,43,cluster2
17117,116.2,310,9,cluster3
14138,982.38,23,47,cluster1
16842,1264.19,122,63,cluster2
15329,998.9,61,54,cluster1
13208,994.76,81,122,cluster1
13134,1507.08,107,82,cluster1
17680,175.9,45,10,cluster1
15945,167.4,387,1,cluster3
13435,3767.57,27,96,cluster1
17383,190.54,26,49,cluster1
16685,301.4,83,54,cluster1
12688,4501.39,135,152,cluster2
15632,3265.33,37,165,cluster1
12380,2191.51,43,88,cluster1
17233,190.88,57,25,cluster1
14710,592.52,36,132,cluster1
15620,1533.38,78,99,cluster1
16752,194.9,394,8,cluster3
15468,467.51,73,24,cluster1
16163,823.9,254,4,cluster3
15185,165.08,92,13,cluster1
14915,261.52,113,9,cluster1
12530,1112.53,81,52,cluster1
13224,2001.88,82,97,cluster1
16945,3772.56,43,220,cluster1
15057,1489.5,297,25,cluster3
17373,588.17,62,50,cluster1
13101,101.19,256,8,cluster3
16998,295,171,4,cluster2
12405,1193.41,170,46,cluster2
17386,2566.42,29,26,cluster1
13210,338.48,115,21,cluster2
14931,830.68,26,36,cluster1
13512,182.06,282,11,cluster3
16523,8445.04,23,260,cluster1
13539,496.34,107,31,cluster1
14145,594,68,2,cluster1
16765,34,316,1,cluster3
17777,619.4,46,176,cluster1
13462,151.5,274,9,cluster3
16839,14755.07,30,253,cluster1
17152,257.4,216,8,cluster2
14618,553.44,31,16,cluster1
15117,1458.08,36,74,cluster1
12386,401.9,359,10,cluster3
14869,687.54,30,65,cluster1
14280,129,218,7,cluster2
17201,328.46,75,34,cluster1
15758,188.25,46,8,cluster1
13781,127.84,272,17,cluster3
13137,3448.51,32,662,cluster1
13503,206.35,93,16,cluster1
12356,2406.63,44,55,cluster1
15264,372.94,86,22,cluster1
15068,527.71,68,100,cluster1
13404,252.49,23,11,cluster1
15505,2863.4,74,73,cluster1
16121,798.03,79,201,cluster1
15800,675.25,129,114,cluster2
16281,1252.06,94,14,cluster1
15346,232.67,354,16,cluster3
17879,177.36,195,5,cluster2
14039,152.2,55,6,cluster1
18019,28.55,73,4,cluster1
12442,144.06,25,11,cluster1
17612,1634.79,75,119,cluster1
16602,510.38,58,28,cluster1
15630,1075.55,67,50,cluster1
16510,248.1,394,13,cluster3
15197,660.21,32,31,cluster1
16851,342.45,26,20,cluster1
12635,1439.22,111,94,cluster1
17770,755.97,220,31,cluster2
15582,649.51,46,42,cluster1
12348,1437.24,97,27,cluster1
16558,7784.47,22,417,cluster1
18121,649.8,171,30,cluster2
13185,71.4,289,1,cluster3
14744,1074.78,38,25,cluster1
14362,161.2,44,41,cluster1
16256,752.43,288,13,cluster3
13764,1354.93,92,186,cluster1
14036,568.9,306,35,cluster3
14284,530.3,52,28,cluster1
13611,1135.59,111,70,cluster1
12845,139.34,289,25,cluster3
17931,381.41,156,59,cluster2
13505,3225,94,187,cluster1
13300,371.89,191,20,cluster2
15826,1566.11,78,64,cluster1
17509,5800.14,79,345,cluster1
18215,284.34,111,12,cluster1
15663,126.24,128,8,cluster2
12726,2411.1,50,117,cluster1
14549,248.89,333,49,cluster3
17022,50.2,53,6,cluster1
15017,125.58,55,20,cluster1
16383,532.06,96,78,cluster1
15847,389.27,60,22,cluster1
16816,397.74,125,26,cluster2
14778,713.16,149,34,cluster2
17255,272.18,62,71,cluster1
14021,614.2,177,21,cluster2
16076,2228.83,25,128,cluster1
13358,350.9,290,25,cluster3
14823,304.68,202,64,cluster2
17926,382.29,155,20,cluster2
14212,1070.48,111,9,cluster1
15402,413.03,170,32,cluster2
14712,854.19,51,18,cluster1
18261,324.24,65,21,cluster1
13229,160.95,247,10,cluster3
16535,593.75,27,31,cluster1
17772,150.82,32,46,cluster1
15930,393.93,89,19,cluster1
14242,204.85,256,12,cluster3
15572,2511.69,26,211,cluster1
13338,437.02,179,18,cluster2
16987,1529.9,25,123,cluster1
18086,101.34,296,7,cluster3
17561,157,41,43,cluster1
16215,242.35,102,14,cluster1
14416,490.22,44,14,cluster1
18096,793.9,33,177,cluster1
16460,721.82,50,122,cluster1
12377,1460.52,337,72,cluster3
17733,652.89,60,32,cluster1
13722,2256.01,153,81,cluster2
18067,392.58,62,35,cluster1
15497,1141,39,12,cluster1
17786,229.67,107,56,cluster1
13654,2414.33,65,149,cluster1
14529,591.58,82,222,cluster1
15053,696.29,26,69,cluster1
13258,587.48,33,36,cluster1
16094,1068.87,33,62,cluster1
17719,5306.16,59,267,cluster1
13506,438.12,338,25,cluster3
15819,1840.05,71,119,cluster1
15205,604.19,107,32,cluster1
13692,1477.82,46,52,cluster1
13576,5972.72,32,109,cluster1
16672,8134.94,24,114,cluster1
17595,377.54,34,81,cluster1
15275,605.06,59,40,cluster1
12579,365.42,100,26,cluster1
14757,402.8,97,18,cluster1
13589,364,36,19,cluster1
12436,330.91,121,13,cluster2
16984,4074.51,110,364,cluster1
16133,13947.52,25,319,cluster1
14550,740.42,32,46,cluster1
14854,2581.47,100,118,cluster1
15734,1180.75,136,20,cluster2
16658,121.14,390,6,cluster3
13334,3036.09,104,231,cluster1
17222,274.7,87,24,cluster1
17727,1034.15,37,64,cluster1
14727,268.58,296,10,cluster3
15841,1097.94,94,44,cluster1
13451,2798.38,48,402,cluster1
16910,1427.23,26,501,cluster1
13865,501.56,80,30,cluster1
14680,21379.74,47,215,cluster1
12541,841.18,51,49,cluster1
16178,197.9,160,8,cluster2
15712,966.86,31,46,cluster1
13468,4833.67,23,257,cluster1
14199,185.4,240,2,cluster2
17609,1002.64,62,207,cluster1
16206,499.01,76,54,cluster1
13003,131.2,127,5,cluster2
17787,1621.62,174,120,cluster2
15573,529.28,53,94,cluster1
15891,333.72,248,41,cluster3
16648,290.66,64,19,cluster1
17593,3386.79,25,178,cluster1
17339,213.36,116,7,cluster2
15619,336.4,32,3,cluster1
15143,259.45,247,14,cluster3
15063,370.8,235,5,cluster2
17329,316.25,36,24,cluster1
13780,342.93,29,52,cluster1
16017,184.38,69,26,cluster1
14179,692.28,62,159,cluster1
17567,4190.03,29,156,cluster1
15576,868.32,59,41,cluster1
16913,53.44,312,7,cluster3
15881,470.75,334,24,cluster3
12791,177.6,395,1,cluster3
17282,1620.86,152,86,cluster2
16589,423.84,93,31,cluster1
15811,1995.73,44,118,cluster1
16463,1412.44,43,81,cluster1
17423,698.41,68,26,cluster1
13313,1255.02,44,66,cluster1
15392,1449.04,26,76,cluster1
15059,1236.97,62,215,cluster1
16386,260.89,50,74,cluster1
12646,1214.17,26,41,cluster1
15370,1508.18,81,69,cluster1
14112,2657.35,44,148,cluster1
13305,1828.06,26,74,cluster1
12842,1021.04,92,32,cluster1
14731,226.26,69,29,cluster1
16777,184.8,102,47,cluster1
17817,383.93,26,32,cluster1
16430,275.35,79,5,cluster1
16600,681.58,26,53,cluster1
12450,197.88,178,8,cluster2
13343,303.43,199,18,cluster2
13951,643.25,198,37,cluster2
17929,843,33,5,cluster1
14139,415.82,68,26,cluster1
15206,420.3,32,9,cluster1
13844,361.62,33,20,cluster1
13573,289.73,72,24,cluster1
13649,286.4,278,19,cluster3
13079,220.1,26,6,cluster1
17250,335.97,25,51,cluster1
16485,337.1,99,41,cluster1
15659,256.95,65,10,cluster1
16518,412.54,83,34,cluster1
18142,1019.52,179,15,cluster2
16570,3677.2,37,123,cluster1
15834,2156.77,92,251,cluster1
17653,1120.88,58,41,cluster1
15178,21,282,2,cluster3
12477,11165.47,44,271,cluster1
15099,245.93,106,15,cluster1
12910,3066.54,45,74,cluster1
14806,152.89,97,9,cluster1
15399,785.17,23,47,cluster1
16533,1008.74,41,161,cluster1
15367,1723.39,79,88,cluster1
15675,271.29,103,18,cluster1
12560,1787.31,27,98,cluster1
17885,184.31,34,61,cluster1
15069,764.28,201,48,cluster2
14217,1868.58,23,92,cluster1
15245,2414.84,156,84,cluster2
14636,572.65,58,26,cluster1
13924,1766.73,23,112,cluster1
13877,117.24,108,3,cluster1
15158,401.4,67,7,cluster1
17660,171,163,39,cluster2
15159,16936.01,23,614,cluster1
15562,134.55,373,1,cluster3
16322,316.55,23,36,cluster1
13461,1237,60,23,cluster1
17392,404.33,328,55,cluster3
18223,5957.29,26,249,cluster1
12695,547.15,29,25,cluster1
17528,3470.54,23,243,cluster1
18008,2096.29,92,29,cluster1
15992,41.99,25,3,cluster1
16855,280.7,45,17,cluster1
18177,1160.5,53,65,cluster1
15973,307.82,388,4,cluster3
16725,678.08,324,129,cluster3
16357,658.88,55,34,cluster1
17742,284.31,135,14,cluster2
15462,234.6,116,11,cluster2
14312,1506.19,68,81,cluster1
15786,4767.7,68,258,cluster1
16903,372.82,51,59,cluster1
15333,1028.56,230,16,cluster2
16938,2438.88,30,214,cluster1
17702,1515.01,52,65,cluster1
16775,1626.99,32,149,cluster1
15095,1370.6,125,47,cluster2
14048,332.78,327,70,cluster3
15033,2510.2,26,488,cluster1
15286,174.15,71,2,cluster1
15406,449.31,53,43,cluster1
14054,92.46,87,6,cluster1
12415,121265.99,46,688,cluster1
12976,712.5,233,20,cluster2
12401,36.45,325,2,cluster3
17571,1339.34,72,264,cluster1
14841,2951.46,75,126,cluster1
14457,113.64,332,4,cluster3
12738,137.35,394,10,cluster3
14174,125.21,55,22,cluster1
15260,1700.67,122,73,cluster2
16177,331.95,72,15,cluster1
16573,645.91,106,41,cluster1
18250,339.07,332,20,cluster3
15725,392.87,37,30,cluster1
15429,318.31,48,77,cluster1
17843,133.78,325,27,cluster3
14307,2811.22,110,169,cluster1
17396,7312.8,61,26,cluster1
17582,169.62,258,27,cluster3
15427,1412.29,55,280,cluster1
12639,318.6,260,18,cluster3
14803,799.18,184,32,cluster2
14820,507.29,43,29,cluster1
13709,6018.55,25,314,cluster1
18082,661.29,47,68,cluster1
15611,1542.25,31,39,cluster1
16461,145.92,199,31,cluster2
17063,1253.44,43,69,cluster1
17584,1122.3,29,34,cluster1
17122,138.32,141,7,cluster2
16893,105.38,388,37,cluster3
15762,568.15,87,36,cluster1
13979,849.07,95,53,cluster1
12716,933.19,25,64,cluster1
17158,1238.77,54,65,cluster1
15764,3236.62,110,177,cluster1
13618,163.66,195,12,cluster2
17069,2390.11,50,128,cluster1
15581,622.03,178,130,cluster2
14057,6175.11,45,278,cluster1
17075,682.21,39,59,cluster1
15787,947.63,48,205,cluster1
16919,2351.83,178,288,cluster2
17034,730.52,38,29,cluster1
16670,3629.16,52,224,cluster1
12947,1537.39,165,93,cluster2
12352,1373.24,58,76,cluster1
13482,166.79,254,10,cluster3
14903,2667.36,43,330,cluster1
12748,29279.34,22,4139,cluster1
17428,16172.05,22,307,cluster1
17105,616.58,181,82,cluster2
16743,2207.74,51,183,cluster1
17712,410.71,66,26,cluster1
14348,409.57,282,18,cluster3
13546,593.64,34,88,cluster1
16634,191.9,244,8,cluster2
15164,822.5,90,100,cluster1
16729,6762.21,60,572,cluster1
13271,208.5,59,84,cluster1
12837,134.1,195,12,cluster2
15853,110.8,73,30,cluster1
16596,232.45,37,11,cluster1
17431,372.7,335,42,cluster3
17444,2013.22,173,111,cluster2
16907,945.29,51,144,cluster1
13144,110.95,354,3,cluster3
13483,140.34,87,10,cluster1
12740,427.6,85,27,cluster1
16107,2737.96,39,27,cluster1
14902,299.46,47,18,cluster1
13508,100.52,265,9,cluster3
16532,6748.8,39,4,cluster1
18274,160.92,52,10,cluster1
17613,3975.5,44,272,cluster1
15916,1154.08,38,121,cluster1
17498,221.22,97,14,cluster1
17913,391.35,80,55,cluster1
15840,348.6,80,26,cluster1
15898,1185.76,23,72,cluster1
14088,46767.2,32,538,cluster1
13467,1016.06,32,90,cluster1
17615,309.7,152,13,cluster2
14960,153.77,30,26,cluster1
12936,1061.8,39,61,cluster1
12723,697.59,25,67,cluster1
15243,250.78,96,18,cluster1
15498,11992.96,24,464,cluster1
15436,1084.73,34,315,cluster1
15149,503.1,155,22,cluster2
14117,90,165,3,cluster2
12750,224.7,150,13,cluster2
18259,2248.6,46,41,cluster1
14670,346.71,302,114,cluster3
16996,1333.06,52,33,cluster1
18068,101.7,311,1,cluster3
14692,582.7,159,67,cluster2
16415,202.42,66,48,cluster1
15912,189.97,200,12,cluster2
12970,400.02,29,145,cluster1
13946,306.57,101,9,cluster1
17578,143.46,240,5,cluster2
16389,1382.07,75,34,cluster1
12492,201.41,85,16,cluster1
15052,129.98,341,28,cluster3
14476,180.55,279,17,cluster3
16255,2555.74,38,253,cluster1
13523,3866.78,55,169,cluster1
13742,2940.02,38,304,cluster1
16834,413.46,249,24,cluster3
12950,1560.8,24,19,cluster1
17856,1379.03,23,14,cluster1
17925,244.08,394,1,cluster3
17038,112.4,52,22,cluster1
15747,875.92,34,86,cluster1
17749,639.12,200,33,cluster2
16566,527.96,37,16,cluster1
15050,1664.79,47,74,cluster1
13978,195.94,36,14,cluster1
14196,172.32,128,5,cluster2
14957,56.75,275,11,cluster3
15058,2014.74,47,258,cluster1
13384,4077.73,52,149,cluster1
15976,390.47,187,85,cluster2
13098,27704.24,23,557,cluster1
14789,166.44,50,5,cluster1
17375,323.78,221,52,cluster2
17633,1292.64,53,68,cluster1
12375,286.1,32,12,cluster1
16626,4305.68,22,173,cluster1
13828,209.49,44,15,cluster1
14055,725.64,128,10,cluster2
15089,2067.43,32,118,cluster1
12449,3447.69,44,174,cluster1
14621,1691.48,23,88,cluster1
18240,89.88,68,3,cluster1
16019,3322.74,68,135,cluster1
16160,1025.44,87,20,cluster1
16805,359.26,195,78,cluster2
13354,730.09,93,49,cluster1
15270,1345.69,37,31,cluster1
15349,436.06,180,64,cluster2
13015,3265.73,75,171,cluster1
15249,6206.1,53,321,cluster1
15669,684.34,62,33,cluster1
16744,1145.59,33,214,cluster1
13322,131.86,39,20,cluster1
15380,1382.66,30,30,cluster1
17188,2389.73,33,79,cluster1
13044,560.47,313,33,cluster3
17244,683.31,75,24,cluster1
13366,56.16,72,1,cluster1
14368,155,341,8,cluster3
16150,1873.89,64,107,cluster1
15093,4576.86,40,107,cluster1
14205,429.9,38,22,cluster1
17793,303.24,47,52,cluster1
17535,164.4,302,13,cluster3
17538,98.42,47,9,cluster1
12822,948.88,92,46,cluster1
14570,82.47,302,17,cluster3
17109,809.18,51,97,cluster1
16119,423.36,30,16,cluster1
16426,1743,24,348,cluster1
16249,1703.77,74,64,cluster1
13955,303.16,176,32,cluster2
14688,5075.93,29,292,cluster1
16621,781.68,73,26,cluster1
17896,256.32,45,2,cluster1
17628,59.4,103,4,cluster1
16065,325.14,387,67,cluster3
15193,499.32,82,19,cluster1
14798,156.04,74,11,cluster1
12640,994.58,45,50,cluster1
12507,1052.81,156,19,cluster2
12790,294.92,214,20,cluster2
12552,279.57,61,16,cluster1
14414,1045.52,113,68,cluster1
17221,313.59,29,58,cluster1
15516,62.43,66,15,cluster1
17298,291.33,123,21,cluster2
14936,7548.47,55,338,cluster1
14143,115.8,155,7,cluster2
17511,80952.39,24,886,cluster1
15810,1272.22,100,82,cluster1
12957,3826.59,31,225,cluster1
16475,456.7,110,22,cluster1
15088,1094.02,43,54,cluster1
17517,153.94,330,11,cluster3
16387,79.36,344,3,cluster3
15140,2258.25,74,77,cluster1
17377,3631.92,45,358,cluster1
15263,80.31,128,7,cluster2
17382,65.4,87,2,cluster1
12464,957.05,32,22,cluster1
14865,37.2,394,3,cluster3
16612,1027.06,54,57,cluster1
13735,2752.29,46,189,cluster1
15107,269.15,333,13,cluster3
17707,152.4,207,5,cluster2
16678,3049.6,24,160,cluster1
18228,764.54,78,29,cluster1
12928,1872.5,57,75,cluster1
13072,177.15,288,7,cluster3
17967,108.57,393,45,cluster3
12685,2407.37,50,143,cluster1
15443,3127.82,23,368,cluster1
12571,511.81,61,33,cluster1
12904,485.15,40,67,cluster1
14173,407.94,32,27,cluster1
18106,349.1,351,38,cluster3
17293,1680.26,30,119,cluster1
15918,329.15,212,38,cluster2
14517,300.25,55,16,cluster1
14585,157.05,72,29,cluster1
17914,320.53,25,78,cluster1
14421,715.01,79,25,cluster1
17083,895.28,131,42,cluster2
13336,795.12,99,51,cluster1
16932,128.79,75,42,cluster1
13510,1649.46,23,106,cluster1
14762,290.02,285,20,cluster3
12977,36.9,178,6,cluster2
16185,513.81,38,30,cluster1
15115,322.41,40,20,cluster1
16316,2780.67,86,142,cluster1
18218,535.9,233,14,cluster2
17194,218.88,382,23,cluster3
15737,1148.46,36,68,cluster1
17279,105.43,79,7,cluster1
13390,544.08,96,13,cluster1
13069,4049.71,22,379,cluster1
16319,404.4,239,3,cluster2
16638,1448.03,44,77,cluster1
15044,6913.83,41,412,cluster1
12441,117.3,388,8,cluster3
13394,2385.11,23,142,cluster1
17664,579.14,40,41,cluster1
15883,374.73,24,44,cluster1
16380,1762.04,83,28,cluster1
14935,1784.71,319,10,cluster3
13715,913.71,303,86,cluster3
17357,380.21,46,42,cluster1
17655,2459.41,32,85,cluster1
13243,485.98,225,50,cluster2
15355,140.2,51,7,cluster1
13262,200.29,285,11,cluster3
13519,122.75,100,8,cluster1
12939,8410.12,86,34,cluster1
16258,5072.51,67,130,cluster1
15074,748.87,127,42,cluster2
14966,164.75,36,34,cluster1
14071,1372.77,25,293,cluster1
13350,836.82,38,35,cluster1
12498,349.7,43,21,cluster1
13278,527.88,62,44,cluster1
16349,53.5,312,9,cluster3
16232,798.58,65,31,cluster1
16572,956.5,149,55,cluster2
18185,304.25,271,17,cluster3
14389,877.06,87,40,cluster1
15937,145.35,86,7,cluster1
14320,386.94,228,27,cluster2
15026,400.76,102,53,cluster1
16321,355.95,94,11,cluster1
15396,288.18,134,14,cluster2
15201,1052.24,109,61,cluster1
16950,893.56,78,37,cluster1
12383,1498.36,206,87,cluster2
16609,4881.93,37,246,cluster1
15287,382.44,44,15,cluster1
14737,1139.55,25,16,cluster1
15180,87.5,389,6,cluster3
16120,1094.49,81,24,cluster1
12431,5896.75,57,209,cluster1
15416,3758.32,86,180,cluster1
17869,372.44,129,34,cluster2
13868,3047.77,29,24,cluster1
13065,188.16,395,13,cluster3
16697,98,263,19,cluster3
13967,45,167,1,cluster2
17974,695.84,46,168,cluster1
16887,129.03,57,31,cluster1
16757,106.83,340,7,cluster3
16656,5255.96,44,62,cluster1
14441,1571.09,22,47,cluster1
18125,986.59,51,167,cluster1
14038,1415.98,100,84,cluster1
15664,386.43,72,17,cluster1
16723,589.15,113,43,cluster1
12672,206.4,351,9,cluster3
17406,1959.43,355,97,cluster3
16536,520.77,132,53,cluster2
14340,134.7,240,6,cluster2
16709,3012.17,106,78,cluster1
14968,134.59,52,35,cluster1
16610,36.36,241,3,cluster2
13005,495.85,195,25,cluster2
15522,366.64,54,51,cluster1
16247,114.56,192,16,cluster2
12764,1663.58,338,43,cluster3
17768,2239.36,30,103,cluster1
17263,57.54,230,22,cluster2
16438,443,27,80,cluster1
17811,7320.74,26,783,cluster1
15397,94,311,6,cluster3
13419,168.96,85,13,cluster1
13599,4486.87,23,220,cluster1
17639,108.5,298,7,cluster3
13340,10380.08,67,127,cluster1
13670,349.7,97,25,cluster1
17410,1214.72,38,64,cluster1
16686,2746.15,69,525,cluster1
12423,1422.27,22,99,cluster1
14770,787.92,254,48,cluster3
14532,832.05,258,58,cluster3
16230,429.83,211,29,cluster2
18198,5390.16,26,158,cluster1
15703,211.5,286,5,cluster3
14271,81.78,247,7,cluster3
17960,73.78,193,26,cluster2
12522,156.72,61,10,cluster1
14081,852.02,324,134,cluster3
15673,2845.62,110,154,cluster1
14488,1034.28,89,44,cluster1
16968,423.63,26,30,cluster1
12587,104,29,3,cluster1
13207,72.66,37,4,cluster1
17253,152.36,40,15,cluster1
15194,6788.54,25,277,cluster1
12797,154.63,387,10,cluster3
16235,784.5,62,41,cluster1
14652,77.37,99,19,cluster1
12418,635.88,134,33,cluster2
16427,240.22,285,8,cluster3
17468,137,32,5,cluster1
12794,706.2,75,35,cluster1
16616,500.42,37,33,cluster1
17923,207.5,304,1,cluster3
14489,400.98,229,27,cluster2
17334,307.02,324,11,cluster3
15238,1042.53,51,48,cluster1
16986,62.4,52,1,cluster1
15540,186.28,33,11,cluster1
15212,101.8,263,5,cluster3
13590,1485.24,33,73,cluster1
15139,178.96,261,13,cluster3
12686,71.14,393,6,cluster3
15350,115.65,395,5,cluster3
14146,4117.32,30,204,cluster1
15450,398.44,52,27,cluster1
16333,26626.8,29,45,cluster1
12830,6814.64,59,38,cluster1
15342,373.33,151,22,cluster2
15640,11492.48,26,459,cluster1
14332,842.46,44,24,cluster1
14239,2120.25,65,99,cluster1
16422,26477.04,39,324,cluster1
13736,689.66,27,167,cluster1
16202,355.07,382,17,cluster3
17443,534.24,241,1,cluster2
15031,608.74,26,103,cluster1
12428,5145.9,47,233,cluster1
16793,243.84,79,16,cluster1
13778,124.2,125,7,cluster2
16339,109.95,306,20,cluster3
14720,656.01,27,36,cluster1
15186,359.01,36,17,cluster1
15544,2822.19,31,225,cluster1
12488,1198.46,31,51,cluster1
12647,2703.31,44,92,cluster1
14311,279.81,264,18,cluster3
13732,370.44,50,26,cluster1
16770,668.42,79,135,cluster1
13673,396.92,40,65,cluster1
12871,135.84,106,9,cluster1
15435,147.59,44,28,cluster1
13790,261.8,26,21,cluster1
12491,424.4,60,25,cluster1
18169,202.65,82,9,cluster1
17962,85.93,164,29,cluster2
12649,546.11,129,28,cluster2
17236,914.18,34,104,cluster1
13232,1247.8,34,191,cluster1
18196,626.6,117,122,cluster2
17738,1738.55,41,89,cluster1
17001,3541.07,22,157,cluster1
12457,1585.58,108,54,cluster1
18211,600.07,47,42,cluster1
12489,289.03,358,13,cluster3
14222,604.97,199,36,cluster2
15493,1816.35,54,263,cluster1
15724,218.25,223,11,cluster2
15950,1511.87,53,87,cluster1
16792,97.75,304,10,cluster3
17951,1008.54,61,20,cluster1
12493,379.74,187,20,cluster2
15065,3072.23,59,151,cluster1
17088,1778.16,50,103,cluster1
15322,616.22,107,37,cluster1
12550,705.34,101,48,cluster1
12669,1366.53,172,93,cluster2
17832,114.99,71,36,cluster1
14135,4384.91,23,120,cluster1
12648,234.15,176,16,cluster2
17415,507.84,101,14,cluster1
13382,189.39,302,13,cluster3
13077,481.29,23,86,cluster1
13860,1210.5,23,74,cluster1
16810,309.54,214,15,cluster2
17508,313.51,302,17,cluster3
13115,2040.88,33,106,cluster1
13485,454.24,255,23,cluster3
14342,668.56,43,21,cluster1
17510,308.48,46,20,cluster1
13212,723.63,41,125,cluster1
17453,486.72,39,19,cluster1
13937,158.85,191,9,cluster2
16717,3536.98,45,185,cluster1
16462,136,95,3,cluster1
18222,407.6,114,18,cluster1
15864,1936.32,44,20,cluster1
16330,244.87,39,35,cluster1
18216,413.65,53,22,cluster1
17634,2193.73,58,267,cluster1
14214,807.88,52,56,cluster1
13555,3992.03,95,129,cluster1
13596,692.89,27,165,cluster1
18229,6718.16,33,156,cluster1
13246,1785.88,40,125,cluster1
12361,174.9,309,9,cluster3
15821,551.21,66,59,cluster1
13655,932.97,136,56,cluster2
13850,1533.08,151,90,cluster2
17957,107.77,88,29,cluster1
12642,875.26,47,42,cluster1
14052,222.86,41,55,cluster1
15971,3162.8,74,25,cluster1
16348,1422.11,54,227,cluster1
15518,1901.75,86,208,cluster1
15010,308.94,57,20,cluster1
13260,557.62,83,8,cluster1
12558,228.76,29,9,cluster1
18225,4779.46,25,243,cluster1
14581,138.6,38,17,cluster1
13884,684.75,29,52,cluster1
17175,1428.69,66,62,cluster1
15649,816,358,2,cluster3
17343,182.39,377,15,cluster3
14916,1218.18,92,75,cluster1
14689,96.15,230,10,cluster2
12680,790.81,22,49,cluster1
15977,978.23,39,59,cluster1
14357,215.63,65,39,cluster1
14051,11324.89,22,183,cluster1
14462,1843.86,88,217,cluster1
12612,68.04,96,4,cluster1
17757,5495.19,23,718,cluster1
12775,1061.64,39,51,cluster1
13477,1414.68,59,77,cluster1
14546,2307.41,27,363,cluster1
15345,375.84,67,19,cluster1
14860,170.32,41,11,cluster1
16549,3885.5,32,923,cluster1
13416,474.5,65,13,cluster1
12872,511.87,348,62,cluster3
14684,1146.54,47,391,cluster1
16818,3158.91,32,177,cluster1
16212,690.34,41,41,cluster1
12770,1268.95,232,11,cluster2
13629,2506.36,45,34,cluster1
16169,1741.73,30,80,cluster1
15381,282.3,290,7,cluster3
14747,310.5,271,17,cluster3
12826,1404.22,24,88,cluster1
14388,2992.18,32,175,cluster1
13330,1140.93,114,53,cluster1
16966,2154.97,30,28,cluster1
17321,695.01,30,105,cluster1
17644,2760.4,23,143,cluster1
12412,1091.67,96,54,cluster1
12365,283.94,313,19,cluster3
14129,1123.86,23,52,cluster1
15447,155.17,352,9,cluster3
15689,241.5,141,8,cluster2
13704,2113.76,27,119,cluster1
16584,936.08,102,28,cluster1
14238,138.15,348,7,cluster3
16715,210.04,100,17,cluster1
17928,108.81,67,20,cluster1
17050,2864.27,118,277,cluster2
12462,907.39,40,58,cluster1
14401,3493.62,26,151,cluster1
15504,45.07,103,10,cluster1
16758,369.34,87,22,cluster1
15880,291.08,391,88,cluster3
17674,551.04,96,27,cluster1
12572,880.08,30,54,cluster1
16696,657.9,157,10,cluster2
14527,7791.65,24,880,cluster1
13304,229.62,373,17,cluster3
16414,126.25,43,7,cluster1
17349,109.5,201,8,cluster2
12578,2355.31,43,109,cluster1
12951,1010.17,30,59,cluster1
18009,212.74,257,28,cluster3
13563,738.48,106,43,cluster1
17979,706.18,57,135,cluster1
12433,12542.25,22,390,cluster1
16753,199.48,80,29,cluster1
17706,9616.61,26,350,cluster1
14952,7434.13,81,126,cluster1
17673,1557.01,23,212,cluster1
15612,156.9,58,4,cluster1
17589,2283.48,82,241,cluster1
13989,1173.92,87,40,cluster1
15187,4711.78,23,88,cluster1
14515,1992.86,39,92,cluster1
16229,993.05,109,45,cluster1
13791,1337,149,10,cluster2
14438,112.4,328,8,cluster3
15358,7843.17,26,513,cluster1
16419,933.65,134,48,cluster2
13223,62.4,222,4,cluster2
17442,2207.76,58,133,cluster1
12425,727.36,100,33,cluster1
14863,266.76,51,11,cluster1
15676,3207.41,40,191,cluster1
13809,125.55,327,10,cluster3
16497,2965.69,71,136,cluster1
12935,2036,24,121,cluster1
14232,1866.66,64,102,cluster1
15599,668.68,48,45,cluster1
12855,38.1,394,3,cluster3
13689,731,85,5,cluster1
14321,1400.07,32,114,cluster1
14356,685.63,101,32,cluster1
13247,464.82,39,22,cluster1
16936,204.58,47,53,cluster1
14547,3587.79,25,316,cluster1
14049,5516.38,38,465,cluster1
15067,1729.16,100,81,cluster1
17042,1005.38,24,93,cluster1
13455,973.94,46,42,cluster1
13650,1712.14,38,91,cluster1
13474,189.6,258,51,cluster3
13747,79.6,395,1,cluster3
12565,145.92,310,9,cluster3
13614,1556.31,46,186,cluster1
16595,329.79,83,79,cluster1
16659,39.12,211,2,cluster2
13268,2928.03,39,408,cluster1
15872,345.64,36,118,cluster1
17658,464.14,47,14,cluster1
12757,4003.95,37,350,cluster1
13517,1833.59,81,121,cluster1
16242,3440.9,30,283,cluster1
14382,525.14,48,112,cluster1
15156,951.41,23,54,cluster1
15843,93.45,325,6,cluster3
12591,368.85,339,25,cluster3
12712,2787.05,50,95,cluster1
17092,1735.28,72,120,cluster1
17708,267.08,209,35,cluster2
18104,746.84,59,37,cluster1
18030,230.65,26,9,cluster1
14440,1805.48,30,41,cluster1
17636,285.56,41,20,cluster1
17266,304.74,24,77,cluster1
14730,1840.48,23,464,cluster1
12500,3923.62,45,47,cluster1
17515,632.26,53,85,cluster1
12827,375.05,27,21,cluster1
16607,3189.23,39,159,cluster1
16135,517.55,284,21,cluster3
17722,2211.31,118,102,cluster2
15365,2235.42,47,108,cluster1
16771,1862.05,55,216,cluster1
16647,209.38,191,13,cluster2
15312,667.95,97,38,cluster1
